NAME	Cancer	StromalScore	ImmuneScore	ESTIMATEScore
BN2287P23	BN	-759.1109311	27.31897309	-731.791958
CR6241P6	CR	-953.7168854	-119.2456327	-1072.962518
KI2361P1	KI	-54.81956284	-97.73452918	-152.554092
KI10101P0	KI	-602.1693889	-39.39002391	-641.5594128
ME12215P1	ME	-293.7916216	-444.9177355	-738.709357
ME12161P2	ME	-1399.084849	-1028.224371	-2427.30922
LY2310P4	LY	-162.2624226	2720.110772	2557.84835
CR5032P3	CR	-1665.691264	-778.4789083	-2444.170172
KI2389P5	KI	-916.2755326	-656.4452512	-1572.720784
LY6483P1	LY	105.7138207	3125.003024	3230.716844
GA0023P5	GA	-1124.035664	-291.2625618	-1415.298226
GA0139P2	GA	-1609.792937	-293.3307915	-1903.123729
LI3205P4	LI	1013.93651	1583.652951	2597.589461
ES2116P4	ES	-1141.195039	294.1272735	-847.0677652
PR6511P3	PR	-1376.307094	-793.5512826	-2169.858377
CR11377P2	CR	198.9796206	612.4124895	811.3921102
CR9252P5	CR	381.0809759	546.8003621	927.881338
HN3461P4	HN	-806.2041934	-262.0480976	-1068.252291
PA3008P3	PA	-78.28979313	276.8606616	198.5708685
PA5363P1	PA	-607.0131651	139.3243219	-467.6888431
PA13004P0	PA	611.694961	892.6321074	1504.327068
CR6863P8	CR	597.5806892	768.5810567	1366.161746
GA6833P6	GA	-1249.989622	-465.7081922	-1715.697814
CR6219P3	CR	108.4864426	786.4141808	894.9006235
LI11484P1	LI	-1223.182961	-366.3293486	-1589.51231
LI1549P4	LI	-1721.862568	-1093.315738	-2815.178307
GA6891P7	GA	-911.4007693	-474.4171257	-1385.817895
SA13441P0	SA	-999.794569	-1441.684588	-2441.479157
PA1367P5	PA	22.68202792	639.5806624	662.2626903
SA3283P3	SA	766.7209956	854.4275066	1621.148502
GA6273P6	GA	-891.2936868	-415.2054151	-1306.499102
SA4144P0	SA	655.4505543	-525.739266	129.7112883
PA1306P2	PA	-505.4815494	20.71959496	-484.7619544
GA0074P10	GA	-2427.336306	-1328.690223	-3756.026529
CR2072P8	CR	-1463.259283	-759.2490711	-2222.508354
SA3302P3	SA	506.0110867	993.3497052	1499.360792
ES0183P10	ES	-1467.598109	-946.6766602	-2414.274769
ME12056P0	ME	-55.13185138	1180.465696	1125.333845
LI1055P4	LI	-1141.225144	-712.0936344	-1853.318778
SA3829P6	SA	-625.9355444	-685.2714839	-1311.207028
CC6637P6	CC	-897.693495	355.6763982	-542.0170967
LI1078P5	LI	-1248.576101	-826.9770797	-2075.553181
SA4235P2	SA	145.7217474	132.817996	278.5397434
MC2296P8	MC	-1462.344219	-1105.787337	-2568.131556
OV1365P3	OV	-1566.350719	-1036.393392	-2602.74411
PA5415P1	PA	337.0584798	901.3853658	1238.443846
ES3885P5	ES	-1454.222378	-520.6184589	-1974.840837
SA13327P0	SA	-192.4539365	-1413.650743	-1606.10468
ME6928P8	ME	-1711.734	-205.7517326	-1917.485732
PA2454P7	PA	12.79725308	358.1346145	370.9318676
HN9297P3	HN	272.7497855	2426.772135	2699.521921
LI6668P9	LI	-1025.137641	-672.4785189	-1697.61616
OV1385P4	OV	-441.4806202	-163.6600288	-605.140649
HN3504P5	HN	-812.9199336	9.446254959	-803.4736786
BN10369P3	BN	-971.9591842	-938.0633855	-1910.02257
PA6236P6	PA	-975.5469455	322.032099	-653.5148465
KI2368P7	KI	-562.086146	77.28274166	-484.8034043
SA4129P0	SA	390.6629548	498.8284245	889.4913793
MT16036P1	MT	554.3856943	377.592123	931.9778173
CV10955P3	CV	-930.9653871	-182.4648834	-1113.430271
OV9419P4	OV	-713.0212055	117.4192175	-595.601988
BL3578P0	BL	-901.8918832	10.71895415	-891.172929
LI6610P7	LI	-1981.294491	-1397.320378	-3378.61487
CR1563P4	CR	-1070.32702	-434.8649199	-1505.19194
LY2214P5	LY	-885.0699347	2296.82798	1411.758045
ME12064P0	ME	-869.3467405	-512.8452959	-1382.192036
PA1357P2	PA	-61.30131923	811.2768817	749.9755625
PA2416P7	PA	-103.3659782	-107.6942051	-211.0601832
CR5072P1	CR	80.15306407	659.0062006	739.1592647
SA12082P1	SA	-1116.172376	-1116.376157	-2232.548533
ME12182P0	ME	-1135.381939	-389.4456694	-1524.827608
BR2543P7	BR	-1256.505141	-983.8889199	-2240.394061
CR2822P1	CR	-1664.472379	-278.7598491	-1943.232228
CR6801P8	CR	-581.966932	-444.6847812	-1026.651713
CR9260P3	CR	-359.6897429	314.2432829	-45.44645998
BN5474P2	BN	-1084.336198	-368.8937188	-1453.229917
CR3398P2	CR	-1040.934831	-417.4622701	-1458.397101
ME12120P3	ME	-794.7858313	-516.9656541	-1311.751485
LI0334P6	LI	-932.3127932	-431.0047319	-1363.317525
CR5095P1	CR	-884.5170693	-84.0301622	-968.5472315
CR3825P1	CR	-282.5817286	-41.72940818	-324.3111368
HN0607P8	HN	-424.2485025	1072.805134	648.5566311
SA13306P0	SA	523.8347918	-32.67719716	491.1575946
LY3161P5	LY	-50.21189567	2835.335656	2785.123761
CR6909P9	CR	-1931.087756	-690.4048571	-2621.492613
PA6213P6	PA	-152.838965	57.51779438	-95.32117065
CR14832P1	CR	-545.075161	-240.3466102	-785.4217712
GA2109P7	GA	-1312.992835	-703.8752726	-2016.868108
GA2435P6	GA	-595.867246	-14.47214831	-610.3393943
GS11327P0	GS	-483.1954194	-313.5374543	-796.7328737
ME12069P1	ME	-1494.597593	-639.7439139	-2134.341507
LI5132P2	LI	-1231.122519	-864.4015294	-2095.524048
BR3267P4	BR	-1001.21354	-295.624052	-1296.837592
BR6695P7	BR	-589.5925988	-609.73463	-1199.327229
CR3262P4	CR	-1019.59333	-581.5868713	-1601.180202
BN10431P2	BN	-1154.324023	-934.3663062	-2088.690329
GA6240P7	GA	-92.02698719	101.7551105	9.728123268
ES0218P9	ES	-2176.329153	-1449.655859	-3625.985012
SA4097P2	SA	-111.3343224	671.6003237	560.2660012
BN3733P9	BN	325.0199229	-22.08175177	302.9381711
SA13305P0	SA	132.5803122	-880.4127295	-747.8324173
PA2409P5	PA	-607.9479975	-590.3211033	-1198.269101
CR6289P4	CR	-530.520026	145.90434	-384.615686
OV3355P4	OV	-684.7353747	-148.0511885	-832.7865632
GA13741P4	GA	-1135.08966	-315.6720539	-1450.761714
SA4138P0	SA	412.3998186	413.3093494	825.7091679
HN2626P3	HN	-674.3653401	-105.659006	-780.0243462
BN10445P2	BN	461.1309527	480.0547819	941.1857346
ES11062P0	ES	-410.2689966	247.9135509	-162.3554457
ME2194P6	ME	-1220.580475	-1005.905208	-2226.485683
SA4136P4	SA	-402.0686837	-170.4788498	-572.5475335
GS11331P2	GS	-61.04321453	74.08030565	13.03709112
CR9256P4	CR	-1092.326918	-371.511386	-1463.838304
KI2430P6	KI	-1977.780686	-979.2484528	-2957.029139
CC6607P4	CC	-581.8320007	1166.335477	584.5034763
SA13389P0	SA	281.0410337	458.604452	739.6454857
ME12108P4	ME	-1209.236739	-473.3446635	-1682.581403
CR2178P8	CR	-920.8370219	277.1031887	-643.7338333
GA6834P6	GA	-146.0394908	541.4506081	395.4111173
LI6662P4	LI	-1387.470938	-775.2037668	-2162.674704
SA4129P4	SA	446.6370113	-130.1023166	316.5346947
ME13991P1	ME	-792.8572576	-755.1263436	-1547.983601
LI6643P5	LI	-1469.43206	-796.2132073	-2265.645267
PA1390P8	PA	-303.9451313	1195.796249	891.8511175
BR10539P0	BR	-550.3858805	-62.32284032	-612.7087209
SA3831P4	SA	558.2086229	444.1360254	1002.344648
ME5281P1	ME	-1643.231089	-305.9713021	-1949.202391
OV9412P2	OV	-1395.692077	-832.0037916	-2227.695868
CR5040P1	CR	-1282.200658	-584.8644385	-1867.065097
CR6458P17	CR	-210.3134428	404.6729024	194.3594596
CC6645P5	CC	-382.7953471	624.3276974	241.5323503
CR2528P6	CR	-1165.664669	-541.8759715	-1707.54064
BL9208P2	BL	-952.8244023	-304.8300371	-1257.654439
SA13354P0	SA	-130.6451643	488.1357179	357.4905536
BN6299P3	BN	-1108.438418	-634.4529581	-1742.891376
ME12131P4	ME	-721.2143502	-394.1999476	-1115.414298
CR2491P3	CR	-1014.065216	-233.8673037	-1247.932519
SA4121P3	SA	280.3632897	-364.9633976	-84.60010783
GA15645P2	GA	709.9848969	1071.838041	1781.822938
BN4045P0	BN	84.6843984	-448.1551017	-363.4707033
ES3889P3	ES	-1089.105524	-934.8528294	-2023.958354
MC3685P4	MC	-971.2419151	-412.3582579	-1383.600173
LI6676P6	LI	-794.802925	-342.6642838	-1137.467209
CR3085P5	CR	-1562.899153	-916.9543165	-2479.853469
CR2079P4	CR	-1247.990109	-484.225504	-1732.215613
BR1458P5	BR	-738.7890431	-312.5562475	-1051.345291
CR3448P3	CR	-1339.753669	-701.6150503	-2041.368719
GA6820P8	GA	-1320.407332	23.28369943	-1297.123632
ME12208P2	ME	-1080.868948	-891.5312212	-1972.400169
OV9402P3	OV	-1936.843305	-1020.268703	-2957.112008
GA2254P9	GA	-932.8933185	-126.8233553	-1059.716674
HN3629P3	HN	-1496.514936	-168.06321	-1664.578146
HN3588P6	HN	-515.0783088	205.2837898	-309.794519
PA6284P7	PA	-921.9804947	-115.4056887	-1037.386183
UT5319P2	UT	-1491.815192	-1164.981406	-2656.796598
CC0449P4	CC	208.4314502	632.015925	840.4473752
LI1099P4	LI	-1599.500743	-1210.979435	-2810.480178
ME12061P0	ME	-662.9880235	-131.7020236	-794.6900471
LI6669P8	LI	-1826.699672	-788.4397305	-2615.139402
SA4148P0	SA	129.6941711	316.5215701	446.2157412
ME12028P0	ME	-1075.342226	-560.4776076	-1635.819834
BL5422P1	BL	-628.8523479	-61.97828803	-690.8306359
LI0348P7	LI	-824.6389551	-296.0378687	-1120.676824
ME12145P4	ME	-934.2929812	-713.3646576	-1647.657639
LI6656P5	LI	-1117.636418	-216.8172404	-1334.453659
GA0055P5	GA	-1742.875217	-583.6972899	-2326.572507
CR3315P3	CR	-669.0779176	-121.2921296	-790.3700472
CR6849P12	CR	-1011.597767	-226.7301024	-1238.327869
ME12180P2	ME	123.3857046	1194.84227	1318.227975
BL3479P4	BL	-1582.224857	-721.7706663	-2303.995523
UT5325P1	UT	-62.7569703	-349.5494058	-412.3063761
CR9264P5	CR	-1595.590449	-1022.309196	-2617.899644
LI1005P4	LI	-1389.643278	-402.8496557	-1792.492934
CR2523P4	CR	-1332.060768	-644.4552682	-1976.516036
GA13744P2	GA	473.4744765	899.9531108	1373.427587
PA6245P7	PA	-763.954682	-186.5597517	-950.5144337
ME12041P1	ME	-728.480636	-531.7648993	-1260.245535
CR2412P8	CR	-1165.011869	-356.2917277	-1521.303596
CR3486P2	CR	281.0080588	744.1810534	1025.189112
LY11632P1	LY	130.0691327	2960.682139	3090.751271
CR2635P4	CR	-1184.169759	-340.2994831	-1524.469242
BR10562P0	BR	-1016.569928	-810.7881314	-1827.358059
CR2241P3	CR	-938.0978613	584.9951199	-353.1027414
CR9250P4	CR	-753.7997969	218.1205652	-535.6792317
ME12126P1	ME	-171.0302347	60.90072386	-110.1295109
CR14876P1	CR	-176.2114536	58.5162272	-117.6952264
ES0219P5	ES	-1442.021528	-916.8277443	-2358.849272
BN10354P2	BN	-952.4844661	-240.1670477	-1192.651514
GA6817P9	GA	-1310.526501	-96.38846039	-1406.914962
PA6261P5	PA	-365.9764188	127.8850275	-238.0913913
LY6701P6	LY	-973.2329373	1913.220985	939.9880477
GA13745P3	GA	-359.7673221	-478.2295431	-837.9968652
ME13984P1	ME	-1871.093462	-744.3878734	-2615.481335
CR5038P1	CR	-574.1000857	-121.7795302	-695.8796159
UT14024P1	UT	-463.5214157	-128.1261545	-591.6475702
PA13049P0	PA	46.32131597	615.5452788	661.8665947
CR3344P3	CR	-728.5119176	22.23014979	-706.2817678
GA13806P3	GA	-826.318074	-249.4230471	-1075.741121
SA16055P1	SA	603.7662361	-227.2727129	376.4935232
GA2842P9	GA	-899.2474588	-324.5829408	-1223.8304
BR0438P5	BR	-1055.423146	-1079.19214	-2134.615286
SK12232P3	SK	-1208.01603	-94.69506663	-1302.711097
CR14777P1	CR	-868.0804781	-356.1021907	-1224.182669
LI6652P7	LI	-980.4261558	80.53384256	-899.8923132
PA2405P4	PA	-352.695325	144.0428068	-208.6525182
ME12127P1	ME	-1464.362739	-1191.395188	-2655.757927
PA3139P5	PA	-1098.782348	-306.6698576	-1405.452206
ME12060P0	ME	-1047.259823	-626.5203385	-1673.780161
ME12102P3	ME	-925.4232202	-159.7830296	-1085.20625
BR1115P4	BR	-1230.835359	-883.5748986	-2114.410258
CR5043P1	CR	-2175.7228	-1052.058916	-3227.781716
CR0196P6	CR	-188.6477623	1555.756899	1367.109137
PA1229P6	PA	-321.4456814	190.9504712	-130.4952102
HN3502P2	HN	-91.8980431	438.1237416	346.2256985
OV1286P2	OV	-1678.294998	-501.0992841	-2179.394282
CR0047P5	CR	-548.3643736	974.5213275	426.1569539
CV13646P2	CV	-1599.368649	-99.33616965	-1698.704819
GA13801P0	GA	63.08244628	232.0414704	295.1239167
ES11074P0	ES	-117.6418342	224.2745867	106.6327525
MC3405P1	MC	-240.4823066	1038.514603	798.0322959
ME13996P1	ME	-1610.480638	-790.8212094	-2401.301847
CR3565P9	CR	-1541.602198	-574.6132784	-2116.215477
ME11982P0	ME	-531.3883972	-176.0493386	-707.4377358
UT5322P1	UT	-1676.790921	-969.4071811	-2646.198103
CR6620P9	CR	-1397.015235	-398.2152126	-1795.230448
LY2118P3	LY	488.5029555	2987.117815	3475.62077
PA2415P6	PA	-793.6974949	447.4925393	-346.2049556
ME3591P1	ME	-616.079328	-86.52089184	-702.6002199
ME12104P0	ME	-1404.85592	-715.3787844	-2120.234704
ES11063P0	ES	-1485.989246	-770.3787667	-2256.368012
ES0042P6	ES	-1054.802977	-151.4706141	-1206.273591
CR3496P2	CR	-1369.323612	-572.8193141	-1942.142926
ME9396P2	ME	-1472.911487	-980.6359172	-2453.547404
SA10171P0	SA	-823.4191032	-1149.017467	-1972.43657
HN0366P4	HN	-2097.508042	-833.3316384	-2930.839681
PA6258P7	PA	-714.4845119	-180.2718903	-894.7564022
CR3101P6	CR	-1373.38712	176.7865198	-1196.600601
BR9456P5	BR	-728.6968677	-578.8964444	-1307.593312
GA6829P6	GA	-119.2194197	281.3373131	162.1178934
CR1559P3	CR	343.5433354	506.1920958	849.7354312
CR6222P3	CR	-347.9640294	432.2940959	84.33006646
BL9210P2	BL	-74.98467231	426.1323089	351.1476365
CR6309P3	CR	-311.787267	214.4072234	-97.3800436
CR2517P3	CR	-1727.278039	-969.8006345	-2697.078674
GS5106P1	GS	-231.281125	-190.2054461	-421.4865711
GA13775P0	GA	-1130.317249	-842.9265538	-1973.243803
BL0597P5	BL	233.5962465	1382.830879	1616.427126
ME12043P0	ME	-1250.262977	-550.7055334	-1800.96851
HN3388P9	HN	-762.0797323	-360.0822252	-1122.161957
LI6688P5	LI	-1559.459501	-809.5812006	-2369.040701
CR3079P3	CR	-2027.578683	-921.9414508	-2949.520134
GA6875P7	GA	-652.2179026	-360.159495	-1012.377398
MC3160P2	MC	466.3717775	2719.366982	3185.738759
CR2046P6	CR	-772.1323942	159.6856004	-612.4467938
OV3692P2	OV	29.03661382	2946.526774	2975.563388
SA10217P0	SA	826.4631804	648.7850878	1475.248268
HN3615P2	HN	-397.2525697	-149.0373337	-546.2899034
SA4013P2	SA	396.120555	-165.1952934	230.9252617
GA0019P2	GA	-1057.145371	-67.40533013	-1124.550701
SA4078P2	SA	-9.705066257	4.635403829	-5.069662428
CR2501P2	CR	-844.4154107	287.3379139	-557.0774968
LI6616P5	LI	-1288.537992	-107.271292	-1395.809284
GA2419P5	GA	741.0215973	637.684239	1378.705836
LI6683P5	LI	-1319.325823	-851.781192	-2171.107015
PA1373P2	PA	223.9444094	1173.892658	1397.837068
PA1280P3	PA	-1064.571404	-282.9451809	-1347.516585
GA6203P6	GA	-1027.278505	6.471768864	-1020.806736
HN3164P5	HN	-404.4941111	223.3619627	-181.1321484
ME12081P0	ME	-1817.799667	-896.4937022	-2714.29337
CR6447P19	CR	-1332.790844	-332.1656738	-1664.956518
LI0050P7	LI	-1536.172928	-1234.152753	-2770.325681
MU12666P1	MU	-1425.67457	-1134.754212	-2560.428782
PA6271P2	PA	-1606.265337	-333.6257932	-1939.89113
GA9275P3	GA	-177.3289346	65.29987093	-112.0290637
GA6878P8	GA	-652.1148696	336.2280729	-315.8867966
CR6452P15	CR	-675.0877972	-315.713503	-990.8013002
CV10954P4	CV	-1728.08766	-1061.288017	-2789.375676
HN5126P2	HN	958.7396993	1413.564615	2372.304314
CV10946P1	CV	-1180.400153	-360.8510905	-1541.251244
BN10438P0	BN	-1125.497543	-668.0379473	-1793.535491
ME12139P0	ME	113.8034629	-190.5989516	-76.79548871
CC6216P9	CC	-1548.065389	-733.5018005	-2281.56719
OV5297P2	OV	-1444.016817	-910.5071193	-2354.523936
PA6262P6	PA	-366.416235	102.8385499	-263.5776851
OV3425P6	OV	-1250.390506	-1092.471183	-2342.861688
PA5411P0	PA	643.8540225	1440.082138	2083.93616
HN5111P1	HN	-1751.541443	272.8714591	-1478.669984
ME12079P1	ME	-1425.809675	-559.3793411	-1985.189016
BL5428P0	BL	-1440.063324	-683.9939841	-2124.057308
LY2266P4	LY	406.3088853	3084.101714	3490.410599
BR1283P5	BR	-104.0304222	667.7320075	563.7015853
ME12107P2	ME	-1142.079455	-812.484631	-1954.564086
SK12227P2	SK	-1593.786173	-1292.130972	-2885.917145
CR6449P10	CR	-1042.59627	-279.7228731	-1322.319143
HN3186P6	HN	-1289.600583	-267.8536607	-1557.454243
CR15610P0	CR	-887.025141	-246.406766	-1133.431907
BR1374P3	BR	-720.0419268	-723.2776464	-1443.319573
CR5090P1	CR	-1823.80723	-966.6307347	-2790.437965
ES3431P3	ES	-1429.58568	-504.4845168	-1934.070197
CR2179P6	CR	-799.9583022	880.9210107	80.96270851
SA4062P4	SA	-386.4636119	248.2785622	-138.1850497
GA6885P9	GA	-1749.491104	-945.7948253	-2695.28593
SA13510P1	SA	-949.9495492	-42.52065706	-992.4702063
CR5025P0	CR	-272.0758131	748.4118701	476.336057
LI6617P5	LI	-702.1891683	1208.75403	506.5648615
ME12051P1	ME	305.7045511	243.7013857	549.4059368
CR1287P6	CR	-718.9906643	127.3413416	-591.6493227
CR6858P5	CR	-475.2888232	412.9309607	-62.35786252
CR5075P1	CR	-918.8428106	-260.755055	-1179.597866
CR6235P6	CR	-942.7504827	-98.80410391	-1041.554587
SA4040P4	SA	-82.7558576	-320.2100091	-402.9658667
GA3833P3	GA	-664.2489487	-536.9202586	-1201.169207
ME13989P1	ME	-700.9727941	-275.2463284	-976.2191225
HN5124P0	HN	-1354.829099	210.3845196	-1144.444579
CR2229P2	CR	-423.8326511	175.9109808	-247.9216703
GA6846P8	GA	-216.9834219	-252.204166	-469.1875879
CR0133P4	CR	197.6581554	668.4534323	866.1115877
PA2035P5	PA	-204.6611704	586.1040292	381.4428588
ME12219P0	ME	-1120.587356	-341.4658837	-1462.05324
ME12133P4	ME	-1422.173139	-1112.192559	-2534.365698
BL9209P2	BL	-1101.907111	-596.5913487	-1698.49846
LI6605P4	LI	-947.5334187	-154.5678248	-1102.101243
ME12128P0	ME	100.1725544	144.2976529	244.4702073
GA2420P11	GA	-1009.648267	-191.821849	-1201.470116
PA3149P3	PA	-468.5771404	-27.82679943	-496.4039399
CV10258P4	CV	-1288.537807	-488.1989924	-1776.7368
CR6860P6	CR	-73.60311615	211.4364054	137.8332892
CR14818P2	CR	-1035.289941	-426.2290799	-1461.519021
GA15725P5	GA	-2242.573492	-1474.751373	-3717.324865
MU12499P0	MU	-585.8391892	-637.7250589	-1223.564248
GA2180P1	GA	1522.045938	2852.7024	4374.748338
OV5296P1	OV	-2525.5179	-1206.020708	-3731.538607
SA4033P3	SA	563.7234685	-267.3987336	296.3247349
CR3403P5	CR	-1513.093025	-348.7473979	-1861.840423
CR2305P7	CR	-739.4154032	806.024532	66.60912882
PA9454P3	PA	718.9828747	1881.699086	2600.68196
CR6217P4	CR	-279.7764319	31.62231611	-248.1541158
ES0201P4	ES	-1474.273772	-338.7022717	-1812.976044
SA13543P0	SA	-379.9337216	-269.0063693	-648.9400909
HN5110P0	HN	-911.5986353	-278.0602896	-1189.658925
SK12231P2	SK	-1710.729653	-1625.172569	-3335.902222
CR2525P2	CR	543.2016366	3051.348561	3594.550197
KI1410P9	KI	-443.2346195	601.5742144	158.339595
SA4148P3	SA	-26.57441429	1062.989593	1036.415179
ME12163P1	ME	-1365.84101	-794.1013968	-2159.942407
PA1221P7	PA	-2.744523821	831.0748919	828.3303681
BR2014P2	BR	-1461.680445	-192.633573	-1654.314018
HN3599P8	HN	-1157.561012	267.667276	-889.8937363
CR5044P1	CR	-1248.532896	-782.126287	-2030.659183
MU12582P1	MU	-2022.479661	-1449.355946	-3471.835606
ME12045P0	ME	-733.8646373	-666.0954626	-1399.9601
MU12652P1	MU	-1639.8894	-1521.507696	-3161.397097
HN3690P7	HN	210.2407411	445.0451841	655.2859252
CR5081P2	CR	-1760.451279	-759.8760864	-2520.327366
LI6281P8	LI	-875.4696221	-612.3526178	-1487.82224
GA6864P6	GA	-995.301829	-71.5269143	-1066.828743
GA2228P6	GA	-1998.950017	-224.744026	-2223.694043
OV9399P5	OV	-1533.140289	-961.2969394	-2494.437229
GA2434P6	GA	-981.9778272	-230.5782268	-1212.556054
CR3077P3	CR	-1944.218357	-707.9967984	-2652.215155
GA2269P9	GA	-1415.508667	151.4127287	-1264.095938
ES0176P5	ES	-1033.601089	-348.6015372	-1382.202626
CC1470P4	CC	542.4020583	1654.223503	2196.625562
ME2489P10	ME	-2.223065256	262.9708658	260.7478005
PA1338P2	PA	-1457.460202	-22.46360241	-1479.923804
KI11409P0	KI	-282.9131056	761.9063899	478.9932843
LY6933P4	LY	-472.6892073	2328.232445	1855.543237
BR5013P1	BR	-1536.379468	-1218.467176	-2754.846643
GA0087P3	GA	-1065.788154	-274.69379	-1340.481944
OV1579P7	OV	-45.74736203	638.8604176	593.1130556
CR2490P2	CR	-1265.68396	-480.80766	-1746.49162
CR14931P0	CR	-399.5776468	-104.218971	-503.7966178
BL3249P4	BL	-653.4486033	-225.7250908	-879.1736941
ME14009P0	ME	-533.4082548	376.4549459	-156.953309
CR5033P1	CR	-1593.157497	-839.5469827	-2432.70448
CR3469P8	CR	-1931.258012	-1046.592024	-2977.850035
ME12165P1	ME	-801.3506264	-454.2882323	-1255.638859
CR3592P5	CR	-1860.04592	-805.2439718	-2665.289892
SA2398P15	SA	165.5920528	1104.448042	1270.040095
CR2627P10	CR	-1617.456742	-659.4434849	-2276.900227
ME14002P0	ME	-378.846943	343.6449873	-35.20195573
SA13179P0	SA	-36.21086909	-216.076504	-252.2873731
CR6286P8	CR	-1113.366835	-225.624537	-1338.991372
PA2847P7	PA	-111.6866643	594.2843136	482.5976493
GA0151P6	GA	-670.8029922	1115.052009	444.2490171
HN2591P3	HN	172.1351844	2934.929054	3107.064238
PA1290P3	PA	-414.8159672	4.402138056	-410.4138292
CR6853P5	CR	588.1347747	1513.64393	2101.778705
GA6823P4	GA	-681.0252436	559.8835375	-121.141706
GA6865P7	GA	-728.425718	319.026028	-409.39969
UT14026P4	UT	-650.7221631	283.1838928	-367.5382703
BR9236P4	BR	-882.217618	595.9160878	-286.3015302
CR1744P5	CR	-779.3769173	-480.0102229	-1259.38714
CR3114P5	CR	-792.1201171	-112.3633949	-904.483512
ME12026P0	ME	-1066.504906	-805.8618932	-1872.366799
HN3537P3	HN	-1547.556859	-737.5398346	-2285.096693
ES3903P1	ES	-323.9635772	316.8352146	-7.12836259
SA13455P0	SA	-977.0411536	-1137.688794	-2114.729948
CR5054P1	CR	-1286.147698	-606.9732553	-1893.120953
CR0245P14	CR	-354.7509257	107.0918706	-247.659055
SA12961P1	SA	324.4245708	137.9651121	462.3896829
UT3618P0	UT	410.2161361	3336.519183	3746.735319
ME9392P3	ME	-1523.028148	-829.5931945	-2352.621343
CR1197P10	CR	-636.0055653	-427.9683561	-1063.973921
BL5001P1	BL	-1373.45921	-569.167575	-1942.626785
HN9287P4	HN	-471.3083652	529.9263864	58.61802116
AD0484P4	AD	-583.2564707	-62.13787772	-645.3943484
BN9224P4	BN	-1321.480738	-820.41213	-2141.892868
CR11372P0	CR	-677.2536915	312.5428582	-364.7108333
CR2244P5	CR	-1279.65671	-203.7207098	-1483.37742
CV10957P2	CV	-852.9602355	-199.4662016	-1052.426437
SA10162P0	SA	-980.695074	-1465.545384	-2446.240458
ME12100P0	ME	-1303.016989	-153.8630642	-1456.880053
CR2654P8	CR	-1021.047696	-115.1013141	-1136.14901
GL11315P5	GL	-1161.32387	-346.5355888	-1507.859459
CR6227P5	CR	-403.3475245	276.3062584	-127.0412661
ME13986P1	ME	-406.3129446	-146.7327771	-553.0457217
CR15724P4	CR	-1318.158595	-587.9498044	-1906.108399
PA3137P6	PA	-57.08324944	726.9158163	669.8325669
GL1418P7	GL	-868.5799019	-92.55724375	-961.1371457
PA1301P6	PA	-264.7722545	449.8909328	185.1186783
GS11342P0	GS	-184.181108	-158.307119	-342.488227
ES6463P23	ES	-1211.715628	-144.0223836	-1355.738012
MU12555P0	MU	-1740.830371	-1756.556471	-3497.386842
HN9299P3	HN	-162.1026719	-261.159434	-423.2621059
GA2315P1	GA	596.8984945	882.9666894	1479.865184
ME12007P0	ME	-643.7221151	-480.8230375	-1124.545153
CR2558P11	CR	-1594.520981	-763.2916795	-2357.81266
CR15770P0	CR	-1151.184917	-80.35009764	-1231.535015
CR1560P2	CR	-9.16992478	371.2313291	362.0614043
PA6233P5	PA	-1145.708358	-241.8936376	-1387.601996
CR6253P3	CR	-831.4083865	-227.9516844	-1059.360071
SA13233P1	SA	-1372.439982	-1279.429211	-2651.869193
CR2526P5	CR	-831.7781932	-146.9916618	-978.769855
KI16031P1	KI	-39.38889147	489.0953449	449.7064535
ME12149P0	ME	-267.5168333	250.6716027	-16.84523058
SA4083P4	SA	1087.322078	92.78923753	1180.111316
CR10901P1	CR	-1001.245649	-152.9365729	-1154.182222
CR3820P3	CR	-920.7475373	101.3181809	-819.4293564
HN2594P5	HN	-665.9021302	-242.2472437	-908.1493739
BL3338P8	BL	-1377.937237	-823.0210858	-2200.958323
SA3839P4	SA	650.0283125	554.9695859	1204.997898
SA4061P2	SA	150.4358844	81.29799029	231.7338747
CR5056P2	CR	-912.2037363	-305.3652584	-1217.568995
CR5063P1	CR	-2418.848248	-1202.451845	-3621.300093
ME12058P0	ME	-1010.413812	-460.4290217	-1470.842834
CR15035P5	CR	-652.8023978	-176.7023482	-829.504746
ME12172P0	ME	-1127.605743	-1006.858734	-2134.464477
CR6847P6	CR	-1465.310491	-739.2606654	-2204.571156
ME12125P0	ME	-980.5850895	-455.2459515	-1435.831041
PA1189P7	PA	-737.5265957	72.41167804	-665.1149177
PA1337P4	PA	11.67944221	368.9203656	380.5998078
PA9435P2	PA	-739.7372842	-344.2600945	-1083.997379
CR3566P4	CR	-1518.663034	-516.8479104	-2035.510944
HN5111P8	HN	-1506.443408	-29.30273392	-1535.746142
SA3840P5	SA	-291.382816	-909.3625682	-1200.745384
ME12156P0	ME	-951.8777007	174.2300855	-777.6476152
PA2020P5	PA	-226.8205134	547.9393157	321.1188023
SA13276P4	SA	1094.087681	444.9309608	1539.018642
CR2394P3	CR	-427.4658223	474.9869695	47.52114718
SA0666P5	SA	241.2160286	-367.6545555	-126.4385269
CR2650P9	CR	-1318.957679	-636.0671423	-1955.024821
CR6244P3	CR	-660.1986477	-124.6978695	-784.8965171
OV9408P3	OV	-919.8208865	-245.399695	-1165.220582
